Month,Product,Category,Region,Units_Sold,Unit_Price,Discount_Pct,Net_Price,Revenue,Profit_Margin_Pct,Profit,Month_Num,Quarter
2024-12,Smart Watch,Electronics,North,172,8715.47,10,7843.92,1349154.29,22.8,307607.18,12,Q4
2024-12,Smart Watch,Electronics,South,162,9002.54,10,8102.28,1312569.73,19.24,252538.42,12,Q4
2024-12,Smart Watch,Electronics,East,212,8724.86,0,8724.86,1849670.74,19.05,352362.28,12,Q4
2024-12,Smart Watch,Electronics,West,207,8723.97,0,8723.97,1805861.95,26.76,483248.66,12,Q4
2024-12,Smart Watch,Electronics,Central,187,8827.95,5,8386.56,1568285.86,18.8,294837.74,12,Q4
2024-12,Bluetooth Speaker,Electronics,North,262,2212.65,5,2102.02,550729.5,24.65,135754.82,12,Q4
2024-12,Bluetooth Speaker,Electronics,South,227,2129.8,0,2129.8,483463.97,19.99,96644.45,12,Q4
2024-12,Bluetooth Speaker,Electronics,East,301,2281.03,20,1824.82,549271.3,35.3,193892.77,12,Q4
2024-12,Bluetooth Speaker,Electronics,West,261,2234.34,0,2234.34,583161.77,30.62,178564.13,12,Q4
2024-12,Bluetooth Speaker,Electronics,Central,225,2195.84,10,1976.25,444656.89,23.64,105116.89,12,Q4
2024-12,Laptop Stand,Electronics,North,208,1343.13,0,1343.13,279370.79,27.71,77413.65,12,Q4
2024-12,Laptop Stand,Electronics,South,224,1310.47,5,1244.95,278867.79,22.99,64111.7,12,Q4
2024-12,Laptop Stand,Electronics,East,220,1335.58,5,1268.81,279137.24,28.29,78967.93,12,Q4
2024-12,Laptop Stand,Electronics,West,184,1248.71,20,998.96,183809.47,25.54,46944.94,12,Q4
2024-12,Laptop Stand,Electronics,Central,195,1255.32,10,1129.79,220309.36,36.65,80743.38,12,Q4
2024-12,USB-C Hub,Electronics,North,295,1551.17,5,1473.61,434716.14,33.33,144890.89,12,Q4
2024-12,USB-C Hub,Electronics,South,254,1647.59,5,1565.21,397563.19,35.98,143043.24,12,Q4
2024-12,USB-C Hub,Electronics,East,314,1551.83,0,1551.83,487275.99,22.04,107395.63,12,Q4
2024-12,USB-C Hub,Electronics,West,309,1632.31,10,1469.08,453945.52,24.02,109037.71,12,Q4
2024-12,USB-C Hub,Electronics,Central,224,1631.81,5,1550.21,347248.15,22.52,78200.28,12,Q4
2024-12,Winter Jacket,Apparel,North,144,4429.88,0,4429.88,637902.67,27.37,174593.96,12,Q4
2024-12,Winter Jacket,Apparel,South,113,4777.31,0,4777.31,539836.49,20.61,111260.3,12,Q4
2024-12,Winter Jacket,Apparel,East,133,4697.99,5,4463.09,593591.41,29.31,173981.64,12,Q4
2024-12,Winter Jacket,Apparel,West,113,4427.71,5,4206.32,475314.45,34.33,163175.45,12,Q4
2024-12,Winter Jacket,Apparel,Central,133,4446.94,5,4224.59,561871.01,36.26,203734.43,12,Q4
2024-12,Running Shoes,Apparel,North,227,3385.98,0,3385.98,768617.24,36.71,282159.39,12,Q4
2024-12,Running Shoes,Apparel,South,228,3415.48,10,3073.93,700855.87,25.27,177106.28,12,Q4
2024-12,Running Shoes,Apparel,East,278,3239.77,0,3239.77,900655.39,32.02,288389.86,12,Q4
2024-12,Running Shoes,Apparel,West,241,3412.33,0,3412.33,822371.09,33.96,279277.22,12,Q4
2024-12,Running Shoes,Apparel,Central,216,3183.88,0,3183.88,687717.36,23.66,162713.93,12,Q4
2024-12,Yoga Pants,Apparel,North,276,1556.91,5,1479.07,408223.11,32.35,132060.18,12,Q4
2024-12,Yoga Pants,Apparel,South,304,1484.27,10,1335.85,406097.38,26.69,108387.39,12,Q4
2024-12,Yoga Pants,Apparel,East,342,1460.7,15,1241.6,424626.78,22.38,95031.47,12,Q4
2024-12,Yoga Pants,Apparel,West,265,1529.72,0,1529.72,405376.48,30.16,122261.55,12,Q4
2024-12,Yoga Pants,Apparel,Central,247,1528.07,0,1528.07,377432.06,19.17,72353.73,12,Q4
2024-12,Cap,Apparel,North,345,597.77,0,597.77,206230.26,25.1,51763.8,12,Q4
2024-12,Cap,Apparel,South,322,577.79,5,548.9,176746.03,35.69,63080.66,12,Q4
2024-12,Cap,Apparel,East,344,603.69,10,543.32,186901.48,26.39,49323.3,12,Q4
2024-12,Cap,Apparel,West,371,594.72,5,564.99,209609.86,18.15,38044.19,12,Q4
2024-12,Cap,Apparel,Central,333,606.73,0,606.73,202041.6,25.37,51257.95,12,Q4
2024-12,Formal Shirt,Apparel,North,184,1886.96,5,1792.61,329840.31,36.2,119402.19,12,Q4
2024-12,Formal Shirt,Apparel,South,155,1911.47,10,1720.32,266649.8,35.29,94100.71,12,Q4
2024-12,Formal Shirt,Apparel,East,167,1895.22,0,1895.22,316501.48,37.33,118150.0,12,Q4
2024-12,Formal Shirt,Apparel,West,163,1835.68,15,1560.33,254333.91,27.61,70221.59,12,Q4
2024-12,Formal Shirt,Apparel,Central,120,1906.55,5,1811.23,217347.05,35.55,77266.88,12,Q4
2024-12,Air Fryer,Home & Kitchen,North,109,7181.79,5,6822.7,743674.78,19.09,141967.52,12,Q4
2024-12,Air Fryer,Home & Kitchen,South,124,7006.06,0,7006.06,868751.88,27.39,237951.14,12,Q4
2024-12,Air Fryer,Home & Kitchen,East,139,6889.76,0,6889.76,957676.83,20.58,197089.89,12,Q4
2024-12,Air Fryer,Home & Kitchen,West,107,7155.8,5,6798.01,727387.53,22.55,164025.89,12,Q4
2024-12,Air Fryer,Home & Kitchen,Central,92,6905.34,15,5869.54,539997.74,24.86,134243.44,12,Q4
2024-12,Coffee Maker,Home & Kitchen,North,162,4293.92,0,4293.92,695615.11,35.82,249169.33,12,Q4
2024-12,Coffee Maker,Home & Kitchen,South,126,4371.11,20,3496.89,440607.9,19.0,83715.5,12,Q4
2024-12,Coffee Maker,Home & Kitchen,East,130,4374.82,0,4374.82,568726.53,21.69,123356.78,12,Q4
2024-12,Coffee Maker,Home & Kitchen,West,116,4134.55,10,3721.1,431647.39,20.69,89307.84,12,Q4
2024-12,Coffee Maker,Home & Kitchen,Central,120,4335.42,5,4118.65,494237.88,18.54,91631.7,12,Q4
2024-12,Blender,Home & Kitchen,North,184,2689.39,10,2420.45,445363.67,35.87,159751.95,12,Q4
2024-12,Blender,Home & Kitchen,South,150,2806.96,5,2666.61,399991.61,25.78,103117.84,12,Q4
2024-12,Blender,Home & Kitchen,East,198,2887.21,0,2887.21,571667.5,30.3,173215.25,12,Q4
2024-12,Blender,Home & Kitchen,West,182,2902.46,5,2757.34,501836.05,27.06,135796.84,12,Q4
2024-12,Blender,Home & Kitchen,Central,136,2901.75,0,2901.75,394638.08,29.6,116812.87,12,Q4
2024-12,Non-stick Pan Set,Home & Kitchen,North,192,1865.43,5,1772.16,340253.87,37.98,129228.42,12,Q4
2024-12,Non-stick Pan Set,Home & Kitchen,South,161,1910.93,0,1910.93,307660.06,21.09,64885.51,12,Q4
2024-12,Non-stick Pan Set,Home & Kitchen,East,211,1900.59,0,1900.59,401024.3,24.33,97569.21,12,Q4
2024-12,Non-stick Pan Set,Home & Kitchen,West,171,1869.11,20,1495.28,255693.58,36.89,94325.36,12,Q4
2024-12,Non-stick Pan Set,Home & Kitchen,Central,167,1909.76,15,1623.3,271091.02,18.12,49121.69,12,Q4
2024-12,Water Bottle,Home & Kitchen,North,495,724.07,0,724.07,358416.05,21.23,76091.73,12,Q4
2024-12,Water Bottle,Home & Kitchen,South,467,701.1,0,701.1,327413.35,23.15,75796.19,12,Q4
2024-12,Water Bottle,Home & Kitchen,East,468,709.79,10,638.81,298962.48,37.91,113336.68,12,Q4
2024-12,Water Bottle,Home & Kitchen,West,404,701.14,5,666.08,269096.48,26.11,70261.09,12,Q4
2024-12,Water Bottle,Home & Kitchen,Central,350,725.7,15,616.84,215895.56,27.97,60385.99,12,Q4
2024-12,Notebook Pack,Books & Stationery,North,452,488.11,5,463.71,209595.4,31.9,66860.93,12,Q4
2024-12,Notebook Pack,Books & Stationery,South,398,518.57,5,492.64,196072.14,25.42,49841.54,12,Q4
2024-12,Notebook Pack,Books & Stationery,East,497,485.84,0,485.84,241464.9,24.94,60221.35,12,Q4
2024-12,Notebook Pack,Books & Stationery,West,409,510.25,5,484.74,198257.11,33.88,67169.51,12,Q4
2024-12,Notebook Pack,Books & Stationery,Central,384,492.7,10,443.43,170275.53,22.77,38771.74,12,Q4
2024-12,Fountain Pen,Books & Stationery,North,148,899.32,0,899.32,133099.93,18.18,24197.57,12,Q4
2024-12,Fountain Pen,Books & Stationery,South,152,899.8,5,854.81,129930.81,37.34,48516.16,12,Q4
2024-12,Fountain Pen,Books & Stationery,East,173,925.14,0,925.14,160048.87,29.38,47022.36,12,Q4
2024-12,Fountain Pen,Books & Stationery,West,171,904.98,10,814.48,139275.96,25.44,35431.8,12,Q4
2024-12,Fountain Pen,Books & Stationery,Central,121,895.97,0,895.97,108412.63,35.34,38313.02,12,Q4
2024-12,Planner 2025,Books & Stationery,North,234,725.1,20,580.08,135738.68,22.95,31152.03,12,Q4
2024-12,Planner 2025,Books & Stationery,South,219,721.12,20,576.9,126340.13,26.87,33947.59,12,Q4
2024-12,Planner 2025,Books & Stationery,East,251,700.46,10,630.41,158233.73,23.47,37137.46,12,Q4
2024-12,Planner 2025,Books & Stationery,West,259,673.93,0,673.93,174547.53,25.73,44911.08,12,Q4
2024-12,Planner 2025,Books & Stationery,Central,208,688.69,5,654.26,136085.19,24.41,33218.39,12,Q4
2024-12,Sketch Set,Books & Stationery,North,115,1180.72,20,944.58,108626.64,26.22,28481.91,12,Q4
2024-12,Sketch Set,Books & Stationery,South,113,1206.34,20,965.07,109053.33,22.83,24896.88,12,Q4
2024-12,Sketch Set,Books & Stationery,East,140,1219.72,5,1158.73,162222.39,19.77,32071.37,12,Q4
2024-12,Sketch Set,Books & Stationery,West,127,1157.19,5,1099.33,139614.73,32.79,45779.67,12,Q4
2024-12,Sketch Set,Books & Stationery,Central,99,1231.77,0,1231.77,121945.07,34.88,42534.44,12,Q4
2024-12,Resistance Bands,Sports,North,270,780.95,0,780.95,210856.02,37.07,78164.33,12,Q4
2024-12,Resistance Bands,Sports,South,216,779.77,0,779.77,168429.47,30.4,51202.56,12,Q4
2024-12,Resistance Bands,Sports,East,290,775.07,0,775.07,224770.63,22.78,51202.75,12,Q4
2024-12,Resistance Bands,Sports,West,238,793.32,10,713.99,169929.22,22.35,37979.18,12,Q4
2024-12,Resistance Bands,Sports,Central,225,792.03,20,633.62,142564.94,37.09,52877.34,12,Q4
2024-12,Yoga Mat,Sports,North,216,1468.02,0,1468.02,317092.26,24.34,77180.26,12,Q4
2024-12,Yoga Mat,Sports,South,166,1499.71,10,1349.74,224056.77,35.17,78800.77,12,Q4
2024-12,Yoga Mat,Sports,East,229,1482.17,10,1333.96,305475.71,24.26,74108.41,12,Q4
2024-12,Yoga Mat,Sports,West,164,1523.17,0,1523.17,249800.16,26.18,65397.68,12,Q4
2024-12,Yoga Mat,Sports,Central,161,1522.19,10,1369.97,220565.31,24.08,53112.13,12,Q4
2024-12,Dumbbell Set,Sports,North,82,3933.07,5,3736.42,306386.14,32.54,99698.05,12,Q4
2024-12,Dumbbell Set,Sports,South,72,4154.92,0,4154.92,299154.16,31.25,93485.68,12,Q4
2024-12,Dumbbell Set,Sports,East,81,4131.8,0,4131.8,334675.66,33.04,110576.84,12,Q4
2024-12,Dumbbell Set,Sports,West,73,3926.91,5,3730.57,272331.29,24.68,67211.36,12,Q4
2024-12,Dumbbell Set,Sports,Central,66,4123.45,5,3917.28,258540.26,30.63,79190.88,12,Q4
2024-12,Protein Powder,Sports,North,142,2409.27,0,2409.27,342116.2,27.84,95245.15,12,Q4
2024-12,Protein Powder,Sports,South,120,2435.38,5,2313.61,277633.11,24.46,67909.06,12,Q4
2024-12,Protein Powder,Sports,East,137,2491.8,0,2491.8,341376.6,36.55,124773.15,12,Q4
2024-12,Protein Powder,Sports,West,149,2540.51,0,2540.51,378535.62,33.52,126885.14,12,Q4
2024-12,Protein Powder,Sports,Central,132,2552.53,0,2552.53,336934.16,30.88,104045.27,12,Q4
